url_antiga,intencao_tipo,url_nova,decisao,motivo
https://tecnicocuritiba.com.br/bairros/hugo-lange,exata,https://tecnico.curitiba.br/bairros/hugo-lange,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/iguacu-araucaria,exata,https://tecnico.curitiba.br/bairros/iguacu-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/iguacu-frg,exata,https://tecnico.curitiba.br/bairros/iguacu-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/independencia-sjp,exata,https://tecnico.curitiba.br/bairros/independencia-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/industrial-araucaria,exata,https://tecnico.curitiba.br/bairros/industrial-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/ipe-sjp,exata,https://tecnico.curitiba.br/bairros/ipe-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/irai-piraquara,exata,https://tecnico.curitiba.br/bairros/irai-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/italia-sjp,exata,https://tecnico.curitiba.br/bairros/italia-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/itaqui,exata,https://tecnico.curitiba.br/bairros/itaqui,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-amelia,exata,https://tecnico.curitiba.br/bairros/jardim-amelia,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-america-campo-largo,exata,https://tecnico.curitiba.br/bairros/jardim-america-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-bela-vista-piraquara,exata,https://tecnico.curitiba.br/bairros/jardim-bela-vista-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-boa-vista-araucaria,exata,https://tecnico.curitiba.br/bairros/jardim-boa-vista-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-boa-vista-cm,exata,https://tecnico.curitiba.br/bairros/jardim-boa-vista-cm,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-botanico,exata,https://tecnico.curitiba.br/bairros/jardim-botanico,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-claudia,exata,https://tecnico.curitiba.br/bairros/jardim-claudia,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-claudia-ii-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-claudia-ii-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-condor-frg,exata,https://tecnico.curitiba.br/bairros/jardim-condor-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-das-americas,exata,https://tecnico.curitiba.br/bairros/jardim-das-americas,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-das-pedras-frg,exata,https://tecnico.curitiba.br/bairros/jardim-das-pedras-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-dona-rosa-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-dona-rosa-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-esperanca-cl,exata,https://tecnico.curitiba.br/bairros/jardim-esperanca-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-esplanada-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-esplanada-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-estados,exata,https://tecnico.curitiba.br/bairros/jardim-estados,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-florestal-qb,exata,https://tecnico.curitiba.br/bairros/jardim-florestal-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-graziela,exata,https://tecnico.curitiba.br/bairros/jardim-graziela,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-guilhermina,exata,https://tecnico.curitiba.br/bairros/jardim-guilhermina,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-iguacu-araucaria,exata,https://tecnico.curitiba.br/bairros/jardim-iguacu-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-ipe-frg,exata,https://tecnico.curitiba.br/bairros/jardim-ipe-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-japao-qb,exata,https://tecnico.curitiba.br/bairros/jardim-japao-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-karla-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-karla-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-laranjeiras-cl,exata,https://tecnico.curitiba.br/bairros/jardim-laranjeiras-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-menino-deus-qb,exata,https://tecnico.curitiba.br/bairros/jardim-menino-deus-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-monte-santo,exata,https://tecnico.curitiba.br/bairros/jardim-monte-santo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-novo-horizonte-cl,exata,https://tecnico.curitiba.br/bairros/jardim-novo-horizonte-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-osasco,exata,https://tecnico.curitiba.br/bairros/jardim-osasco,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-paraiso-at,exata,https://tecnico.curitiba.br/bairros/jardim-paraiso-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-paranagua-at,exata,https://tecnico.curitiba.br/bairros/jardim-paranagua-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-pedro-demeterco,exata,https://tecnico.curitiba.br/bairros/jardim-pedro-demeterco,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-planalto-campo-largo,exata,https://tecnico.curitiba.br/bairros/jardim-planalto-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-planalto-ii-cl,exata,https://tecnico.curitiba.br/bairros/jardim-planalto-ii-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-primavera-piraquara,exata,https://tecnico.curitiba.br/bairros/jardim-primavera-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-roma,exata,https://tecnico.curitiba.br/bairros/jardim-roma,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-santo-antonio-piraquara,exata,https://tecnico.curitiba.br/bairros/jardim-santo-antonio-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-sao-jorge-at,exata,https://tecnico.curitiba.br/bairros/jardim-sao-jorge-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-sao-paulo-piraquara,exata,https://tecnico.curitiba.br/bairros/jardim-sao-paulo-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-shangrila-araucaria,exata,https://tecnico.curitiba.br/bairros/jardim-shangrila-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-social,exata,https://tecnico.curitiba.br/bairros/jardim-social,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-tropical-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-tropical-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-uniao-piraquara,exata,https://tecnico.curitiba.br/bairros/jardim-uniao-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/jardim-wissinger-pinhais,exata,https://tecnico.curitiba.br/bairros/jardim-wissinger-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/joquei-clube-cm,exata,https://tecnico.curitiba.br/bairros/joquei-clube-cm,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/juveve,exata,https://tecnico.curitiba.br/bairros/juveve,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/lamenha-grande-cl,exata,https://tecnico.curitiba.br/bairros/lamenha-grande-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/maracana-colombo,exata,https://tecnico.curitiba.br/bairros/maracana-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/maria-antonieta,exata,https://tecnico.curitiba.br/bairros/maria-antonieta,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/merces,exata,https://tecnico.curitiba.br/bairros/merces,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/monza-colombo,exata,https://tecnico.curitiba.br/bairros/monza-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/nacoes-frg,exata,https://tecnico.curitiba.br/bairros/nacoes-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/novo-mundo,exata,https://tecnico.curitiba.br/bairros/novo-mundo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/osvaldo-cruz-colombo,exata,https://tecnico.curitiba.br/bairros/osvaldo-cruz-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/ouro-fino,exata,https://tecnico.curitiba.br/bairros/ouro-fino,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/ouro-fino-sjp,exata,https://tecnico.curitiba.br/bairros/ouro-fino-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/palmital-campo-largo,exata,https://tecnico.curitiba.br/bairros/palmital-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/palmital-colombo,exata,https://tecnico.curitiba.br/bairros/palmital-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/palmital-pinhais,exata,https://tecnico.curitiba.br/bairros/palmital-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/parque-da-fonte,exata,https://tecnico.curitiba.br/bairros/parque-da-fonte,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/parque-industrial-frg,exata,https://tecnico.curitiba.br/bairros/parque-industrial-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/parque-nascentes-pinhais,exata,https://tecnico.curitiba.br/bairros/parque-nascentes-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/passauna,exata,https://tecnico.curitiba.br/bairros/passauna,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/pedro-moro-sjp,exata,https://tecnico.curitiba.br/bairros/pedro-moro-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/pineville,exata,https://tecnico.curitiba.br/bairros/pineville,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/pinheirinho,exata,https://tecnico.curitiba.br/bairros/pinheirinho,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/pioneiros-frg,exata,https://tecnico.curitiba.br/bairros/pioneiros-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/planta-deodoro-piraquara,exata,https://tecnico.curitiba.br/bairros/planta-deodoro-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/planta-sao-tiago-araucaria,exata,https://tecnico.curitiba.br/bairros/planta-sao-tiago-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/portao,exata,https://tecnico.curitiba.br/bairros/portao,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/porto-das-laranjeiras,exata,https://tecnico.curitiba.br/bairros/porto-das-laranjeiras,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/prado-velho-piraquara,exata,https://tecnico.curitiba.br/bairros/prado-velho-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/quississana-sjp,exata,https://tecnico.curitiba.br/bairros/quississana-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/reboucas,exata,https://tecnico.curitiba.br/bairros/reboucas,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/rio-pequeno-sjp,exata,https://tecnico.curitiba.br/bairros/rio-pequeno-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/rio-verde-cm,exata,https://tecnico.curitiba.br/bairros/rio-verde-cm,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/roca-grande,exata,https://tecnico.curitiba.br/bairros/roca-grande,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/rondinha,exata,https://tecnico.curitiba.br/bairros/rondinha,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sabia,exata,https://tecnico.curitiba.br/bairros/sabia,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/santa-cruz-campo-largo,exata,https://tecnico.curitiba.br/bairros/santa-cruz-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/santa-felicidade,exata,https://tecnico.curitiba.br/bairros/santa-felicidade,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/santa-terezinha-colombo,exata,https://tecnico.curitiba.br/bairros/santa-terezinha-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/santa-terezinha-frg,exata,https://tecnico.curitiba.br/bairros/santa-terezinha-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-cristao-piraquara,exata,https://tecnico.curitiba.br/bairros/sao-cristao-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-cristovao,exata,https://tecnico.curitiba.br/bairros/sao-cristovao,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-dimas-colombo,exata,https://tecnico.curitiba.br/bairros/sao-dimas-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-domingos,exata,https://tecnico.curitiba.br/bairros/sao-domingos,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-francisco,exata,https://tecnico.curitiba.br/bairros/sao-francisco,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-gabriel-colombo,exata,https://tecnico.curitiba.br/bairros/sao-gabriel-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-jose-campo-largo,exata,https://tecnico.curitiba.br/bairros/sao-jose-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-jose-dos-pinhais,exata,https://tecnico.curitiba.br/bairros/sao-jose-dos-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-lourenco-frg,exata,https://tecnico.curitiba.br/bairros/sao-lourenco-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-lourenco-qb,exata,https://tecnico.curitiba.br/bairros/sao-lourenco-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-marcos,exata,https://tecnico.curitiba.br/bairros/sao-marcos,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-marcos-campo-largo,exata,https://tecnico.curitiba.br/bairros/sao-marcos-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-miguel-araucaria,exata,https://tecnico.curitiba.br/bairros/sao-miguel-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-sebastiao-cm,exata,https://tecnico.curitiba.br/bairros/sao-sebastiao-cm,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-silvestre,exata,https://tecnico.curitiba.br/bairros/sao-silvestre,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sao-venancio,exata,https://tecnico.curitiba.br/bairros/sao-venancio,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sede-campo-magro,exata,https://tecnico.curitiba.br/bairros/sede-campo-magro,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/seminario,exata,https://tecnico.curitiba.br/bairros/seminario,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sete-vilas,exata,https://tecnico.curitiba.br/bairros/sete-vilas,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/sitio-cercado,exata,https://tecnico.curitiba.br/bairros/sitio-cercado,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/tangua-at,exata,https://tecnico.curitiba.br/bairros/tangua-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/taruma,exata,https://tecnico.curitiba.br/bairros/taruma,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/taxiqueira-colombo,exata,https://tecnico.curitiba.br/bairros/taxiqueira-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/thomaz-coelho,exata,https://tecnico.curitiba.br/bairros/thomaz-coelho,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/thomaz-coelho-ii,exata,https://tecnico.curitiba.br/bairros/thomaz-coelho-ii,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/timbotuva-cl,exata,https://tecnico.curitiba.br/bairros/timbotuva-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/tindiquera,exata,https://tecnico.curitiba.br/bairros/tindiquera,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/tingui,exata,https://tecnico.curitiba.br/bairros/tingui,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/tranqueira-at,exata,https://tecnico.curitiba.br/bairros/tranqueira-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/tres-corregos,exata,https://tecnico.curitiba.br/bairros/tres-corregos,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/uberaba,exata,https://tecnico.curitiba.br/bairros/uberaba,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vale-das-aguas,exata,https://tecnico.curitiba.br/bairros/vale-das-aguas,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vargem-grande,exata,https://tecnico.curitiba.br/bairros/vargem-grande,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-amelia-pinhais,exata,https://tecnico.curitiba.br/bairros/vila-amelia-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-candida-cl,exata,https://tecnico.curitiba.br/bairros/vila-candida-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-izabel,exata,https://tecnico.curitiba.br/bairros/vila-izabel,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-macedo-piraquara,exata,https://tecnico.curitiba.br/bairros/vila-macedo-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-maria-antonieta-pinhais,exata,https://tecnico.curitiba.br/bairros/vila-maria-antonieta-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-maria-qb,exata,https://tecnico.curitiba.br/bairros/vila-maria-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-nova-araucaria,exata,https://tecnico.curitiba.br/bairros/vila-nova-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-sao-jose-qb,exata,https://tecnico.curitiba.br/bairros/vila-sao-jose-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-solene,exata,https://tecnico.curitiba.br/bairros/vila-solene,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/vila-taruma,exata,https://tecnico.curitiba.br/bairros/vila-taruma,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/weissopolis,exata,https://tecnico.curitiba.br/bairros/weissopolis,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/xaxim,exata,https://tecnico.curitiba.br/bairros/xaxim,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog,exata,https://tecnico.curitiba.br/blog,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog/como-escolher-tecnico-informatica-confiavel-curitiba,exata,https://tecnico.curitiba.br/blog/como-escolher-tecnico-informatica-confiavel-curitiba,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog/meu-computador-precisa-de-formatacao,exata,https://tecnico.curitiba.br/blog/meu-computador-precisa-de-formatacao,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog/quanto-custa-formatar-computador-curitiba,exata,https://tecnico.curitiba.br/blog/quanto-custa-formatar-computador-curitiba,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog/suporte-tecnico-remoto-como-funciona,exata,https://tecnico.curitiba.br/blog/suporte-tecnico-remoto-como-funciona,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/blog/upgrade-ram-quando-vale-a-pena,exata,https://tecnico.curitiba.br/blog/upgrade-ram-quando-vale-a-pena,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/cftv,exata,https://tecnico.curitiba.br/cftv,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/araucaria,exata,https://tecnico.curitiba.br/cftv/araucaria,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/campo-largo,exata,https://tecnico.curitiba.br/cftv/campo-largo,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/curitiba,exata,https://tecnico.curitiba.br/cftv/curitiba,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/guaratuba,exata,https://tecnico.curitiba.br/cftv/guaratuba,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/litoral,exata,https://tecnico.curitiba.br/cftv/litoral,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/pinhais,exata,https://tecnico.curitiba.br/cftv/pinhais,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/cftv/sao-jose-dos-pinhais,exata,https://tecnico.curitiba.br/cftv/sao-jose-dos-pinhais,301,"fora do foco (CFTV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/coleta-e-entrega,exata,https://tecnico.curitiba.br/coleta-e-entrega,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/coleta-formulario,exata,https://tecnico.curitiba.br/coleta-formulario,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/como-funciona,exata,https://tecnico.curitiba.br/como-funciona,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/conserto-celular-curitiba,exata,https://tecnico.curitiba.br/conserto-celular-curitiba,301,"fora do foco (Celular) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/conserto-impressora-curitiba,exata,https://tecnico.curitiba.br/conserto-impressora-curitiba,301,"fora do foco (Impressora) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/conserto-som-curitiba,exata,https://tecnico.curitiba.br/conserto-som-curitiba,301,"fora do foco (Som) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/conserto-tv-curitiba,exata,https://tecnico.curitiba.br/conserto-tv-curitiba,301,"fora do foco (TV) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/conserto-videogame-curitiba,exata,https://tecnico.curitiba.br/conserto-videogame-curitiba,301,"fora do foco (Videogame) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/contato,exata,https://tecnico.curitiba.br/contato,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/diagnostico-60s,exata,https://tecnico.curitiba.br/diagnostico-60s,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/diagnostico-tecnico,exata,https://tecnico.curitiba.br/diagnostico-tecnico,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/equipamentos-atendidos,exata,https://tecnico.curitiba.br/equipamentos-atendidos,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/faq,exata,https://tecnico.curitiba.br/faq,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/funil-indisponivel,exata,https://tecnico.curitiba.br/funil-indisponivel,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/gestor-responsavel,exata,https://tecnico.curitiba.br/gestor-responsavel,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/manutencao-notebook-pc-curitiba,sem destino atual,,manter,"sem equivalente auditado — manter temporariamente"
https://tecnicocuritiba.com.br/marcas,exata,https://tecnico.curitiba.br/marcas,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/acer,exata,https://tecnico.curitiba.br/marcas/acer,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/amd,exata,https://tecnico.curitiba.br/marcas/amd,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/apple,exata,https://tecnico.curitiba.br/marcas/apple,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/asus,exata,https://tecnico.curitiba.br/marcas/asus,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/corsair,exata,https://tecnico.curitiba.br/marcas/corsair,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/dell,exata,https://tecnico.curitiba.br/marcas/dell,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/gigabyte,exata,https://tecnico.curitiba.br/marcas/gigabyte,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/hp,exata,https://tecnico.curitiba.br/marcas/hp,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/intel,exata,https://tecnico.curitiba.br/marcas/intel,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/intelbras,exata,https://tecnico.curitiba.br/marcas/intelbras,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
https://tecnicocuritiba.com.br/marcas/kingston,exata,https://tecnico.curitiba.br/marcas/kingston,301,"fora do foco (Marcas (multi-categoria)) mas rota equivalente existe — sem troca de intenção"
